1;0.000258363 
2;0.000490493 
3;0.000691802 
4;0.000849644 
5;0.000954099 
6;0.000998605 
7;0.000980364 
8;0.000900524 
9;0.000764101 
10;0.000579666 
11;0.000358809 
12;0.000115406 
13;-0.000135248 
14;-0.000377404 
15;-0.000595846 
16;-0.000776849 
17;-0.00090904 
18;-0.000984112 
19;-0.000997349 
20;-0.000947919 
21;-0.000838928 
22;-0.000677223 
23;-0.000472967 
24;-0.000238992 
25;9.99983e-06 
26;0.000258363 
27;0.000490493 
28;0.000691802 
29;0.000849644 
30;0.000954099 
31;0.000998605 
32;0.000980364 
33;0.000900524 
34;0.000764101 
35;0.000579666 
36;0.000358809 
37;0.000115406 
38;-0.000135248 
39;-0.000377404 
40;-0.000595846 
41;-0.000776849 
42;-0.00090904 
43;-0.000984112 
44;-0.000997349 
45;-0.000947919 
46;-0.000838928 
47;-0.000677223 
48;-0.000472967 
49;-0.000238992 
50;9.99983e-06 
51;0.000258363 
52;0.000490493 
53;0.000691802 
54;0.000849644 
55;0.000954099 
56;0.000998605 
57;0.000980364 
58;0.000900524 
59;0.000764101 
60;0.000579666 
61;0.000358809 
62;0.000115406 
63;-0.000135248 
64;-0.000377404 
65;-0.000595846 
66;-0.000776849 
67;-0.00090904 
68;-0.000984112 
69;-0.000997349 
70;-0.000947919 
71;-0.000838928 
72;-0.000677223 
73;-0.000472967 
74;-0.000238992 
75;9.99983e-06 
76;0.000258363 
77;0.000490493 
78;0.000691802 
79;0.000849644 
80;0.000954099 
81;0.000998605 
82;0.000980364 
83;0.000900524 
84;0.000764101 
85;0.000579666 
86;0.000358809 
87;0.000115406 
88;-0.000135248 
89;-0.000377404 
90;-0.000595846 
91;-0.000776849 
92;-0.00090904 
93;-0.000984112 
94;-0.000997349 
95;-0.000947919 
96;-0.000838928 
97;-0.000677223 
98;-0.000472967 
99;-0.000238992 
100;9.99983e-06 
101;0.000258363 
102;0.000490493 
103;0.000691802 
104;0.000849644 
105;0.000954099 
106;0.000998605 
107;0.000980364 
108;0.000900524 
109;0.000764101 
110;0.000579666 
111;0.000358809 
112;0.000115406 
113;-0.000135248 
114;-0.000377404 
115;-0.000595846 
116;-0.000776849 
117;-0.00090904 
118;-0.000984112 
119;-0.000997349 
120;-0.000947919 
121;-0.000838928 
122;-0.000677223 
123;-0.000472967 
124;-0.000238992 
125;9.99983e-06 
126;0.000258363 
